"Kod";"Nazwa";"Rodzaje zanieczyszczeń";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"1999";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2000";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2001";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2002";;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2003";1,8;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2004";1,6;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2005";1,7;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2006";1,6;"kg";"M";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2007";1,6;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2008";1,6;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2009";1,7;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2010";1,8;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2011";1,6;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2012";1,7;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2013";1,6;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2014";1,6;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2015";1,6;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2016";1,7;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2017";1,7;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2018";1,8;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2019";2,4;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2020";1,6;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2021";1,8;"kg";"";
2800000;"WARMIŃSKO-MAZURSKIE";"tlenki azotu na 1 mieszkańca";"2022";1,6;"kg";"";
3000000;"WIELKOPOLSKIE";"ogółem";"1996";;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"1997";;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"1998";18923477;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"1999";18379694;"t/r";"M";
3000000;"WIELKOPOLSKIE";"ogółem";"2000";16954802;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2001";17846506;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2002";17305476;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2003";18144145;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2004";17290327;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2005";16987325;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2006";17975626;"t/r";"M";
3000000;"WIELKOPOLSKIE";"ogółem";"2007";18294219;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2008";18264665;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2009";17595577;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2010";16801325;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2011";16702195;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2012";16746326;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2013";17169379;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2014";16323090;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2015";16305965;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2016";15427033;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2017";14447488;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2018";11472803;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2019";10897868;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2020";9665445;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2021";9466660;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2022";8043086;"t/r";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"1996";;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"1997";;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"1998";;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"1999";;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2000";;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2001";;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2002";;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2003";608,33;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2004";579,71;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2005";569,55;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2006";602,66;"t";"M";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2007";613,34;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2008";612,35;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2009";589,94;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2010";563,31;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2011";559,99;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2012";561,47;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2013";575,65;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2014";547,28;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2015";546,70;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2016";517,23;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2017";484,39;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2018";384,66;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2019";365,38;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2020";324,06;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2021";317,40;"t";"";
3000000;"WIELKOPOLSKIE";"emisja ogółem na km2";"2022";269,66;"t";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"1996";257196;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"1997";222989;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"1998";213581;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"1999";189647;"t/r";"M";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2000";176119;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2001";186824;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2002";180834;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2003";195576;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2004";189530;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2005";191678;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2006";223349;"t/r";"M";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2007";217733;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2008";160143;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2009";78775;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2010";79117;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2011";86051;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2012";84427;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2013";79729;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2014";77630;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2015";76485;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2016";69779;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2017";61016;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2018";36693;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2019";32444;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2020";33864;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2021";30541;"t/r";"";
3000000;"WIELKOPOLSKIE";"ogółem (bez dwutlenku węgla)";"2022";25720;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"1996";;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"1997";;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"1998";18709896;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"1999";18190047;"t/r";"M";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2000";16778683;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2001";17659682;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2002";17124642;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2003";17948569;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2004";17100797;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2005";16795647;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2006";17752277;"t/r";"M";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2007";18076486;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2008";18104522;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2009";17516802;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2010";16722208;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2011";16616144;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2012";16661899;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2013";17089650;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2014";16245460;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2015";16229480;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2016";15357254;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2017";14386472;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2018";11436110;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2019";10865424;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2020";9631581;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2021";9436119;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek węgla";"2022";8017366;"t/r";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"1996";;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"1997";;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"1998";;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"1999";;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2000";;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2001";;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2002";;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2003";42,5;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2004";40,3;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2005";41,0;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2006";49,7;"kg";"M";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2007";48,6;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2008";32,5;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2009";9,2;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2010";8,9;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2011";10,5;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2012";8,5;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2013";9,1;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2014";8,5;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2015";8,1;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2016";7,7;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2017";7,2;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2018";3,0;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2019";2,4;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2020";2,4;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2021";2,0;"kg";"";
3000000;"WIELKOPOLSKIE";"dwutlenek siarki na 1 mieszkańca";"2022";1,8;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"1996";;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"1997";;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"1998";;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"1999";;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2000";;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2001";;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2002";;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2003";8,7;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2004";8,4;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2005";8,3;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2006";8,9;"kg";"M";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2007";8,7;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2008";8,0;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2009";7,2;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2010";6,9;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2011";7,0;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2012";6,7;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2013";7,2;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2014";6,8;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2015";6,6;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2016";6,4;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2017";5,9;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2018";4,0;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2019";3,6;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2020";2,9;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2021";2,6;"kg";"";
3000000;"WIELKOPOLSKIE";"tlenki azotu na 1 mieszkańca";"2022";2,1;"kg";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"1996";;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"1997";;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"1998";10152718;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"1999";9878450;"t/r";"M";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2000";9598940;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2001";8900441;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2002";7916230;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2003";8156020;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2004";7974250;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2005";8071549;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2006";9494011;"t/r";"M";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2007";9327554;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2008";9434860;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2009";8079485;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2010";9149264;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2011";9243136;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2012";9236536;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2013";9464519;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2014";8870342;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2015";8603967;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2016";8433808;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2017";7742445;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2018";7118007;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2019";6245818;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2020";6756701;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2021";6609443;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2022";5933468;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"1996";;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"1997";;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"1998";;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"1999";;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2000";;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2001";;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2002";;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2003";356,22;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2004";348,28;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2005";352,53;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2006";414,73;"t";"M";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2007";407,46;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2008";412,15;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2009";352,94;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2010";399,67;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2011";403,77;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2012";403,48;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2013";413,44;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2014";387,49;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2015";375,85;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2016";368,42;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2017";338,22;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2018";310,87;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2019";272,68;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2020";294,99;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2021";288,56;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"emisja ogółem na km2";"2022";259,02;"t";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"1996";119343;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"1997";118053;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"1998";107497;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"1999";95124;"t/r";"M";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2000";79619;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2001";72985;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2002";59856;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2003";42285;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2004";40159;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2005";38722;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2006";48244;"t/r";"M";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2007";48310;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2008";42909;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2009";33756;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2010";41574;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2011";43799;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2012";37455;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2013";32112;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2014";27821;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2015";26632;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2016";30369;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2017";30465;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2018";27669;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2019";23203;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2020";19474;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2021";17804;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem (bez dwutlenku węgla)";"2022";16221;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"1996";;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"1997";;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"1998";10045221;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"1999";9783326;"t/r";"M";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2000";9519321;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2001";8827456;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2002";7856374;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2003";8113735;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2004";7934091;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2005";8032827;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2006";9445767;"t/r";"M";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2007";9279244;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2008";9391951;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2009";8045729;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2010";9107690;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2011";9199337;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2012";9199081;"t/r";"";
3200000;"ZACHODNIOPOMORSKIE";"dwutlenek węgla";"2013";9432407;"t/r";"";
